API Well Number,Leak [Yes/No],Violation [Yes/No],Incident [Yes/No],Compliance [Yes/No],Oil [bbl/Year],Gas [Mcf/Year],Age [Years],Depth [ft],Elevation Delta [m],Distance to Road [miles],Operator Name,Latitude,Longitude,Well Type,Priority Score [0-100],Emissions Score [0-35],Leak,Leak [Yes/No] Score,Compliance,Compliance [Yes/No] Score,Violation,Violation [Yes/No] Score,Incident,Incident [Yes/No] Score,Sensitive Receptors Score [0-20],Schools Within Distance,School Score [0-10],Hospitals Within Distance,Hospital Score [0-10],Production Volumes Score [0-20],One-year Production [BOE],One-year Production Score [0-20],Well Age Score [0-15],Owner Well-Count,Owner Well-Count Score [0-10],cluster,Well ID
86587,No,No,Yes,No,9.27,0.0,90,3926,0,0.6067814917,Owner 54,1.1008700000000005,2.2296599999999955,Oil,61.26843866644538,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.829096551392656,9.27,19.829096551392656,8.95973154362416,4,7.408182,Cluster 100,86587
32752,No,No,No,No,4.86,16.06,141,7563,-143,0.7022257982,Owner 138,1.5447500000000005,1.2587699999999984,Oil,61.210361415293534,10.5,0,0.0,1,100.0,0,0.0,0,0.0,8.571428571428571,6,8.571428571428571,0,0.0,19.85766511232134,7.720408333085468,19.85766511232134,14.093959731543624,3,8.187308,Cluster 61,32752
96242,No,No,Yes,No,12.75,1.04,133,5815,-59,0.8678679513,Owner 205,1.5314300000000003,1.2782200000000046,Oil,61.11581125623872,14.0,0,0.0,1,100.0,0,0.0,1,100.0,10.0,7,10.0,0,0.0,19.761523652211874,12.935231921943268,19.761523652211874,13.288590604026846,10,4.065697,Cluster 61,96242
30801,No,No,Yes,No,2.73,7.85,93,7982,8,0.5659682752,Owner 5,1.1335529999999991,1.8282939999999996,Oil,60.960266290634124,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.9238927527626,4.1281447954371675,19.9238927527626,9.261744966442953,5,6.7032,Cluster 65,30801
27990,No,No,No,No,368.74,72.55,147,496,1,0.041698538,Owner 183,1.0420099999999977,1.894139999999993,Oil,60.93622873699942,10.5,0,0.0,1,100.0,0,0.0,0,0.0,16.07142857142857,6,8.571428571428571,3,7.5,12.963613588389642,381.6617076317155,12.963613588389642,14.697986577181208,5,6.7032,Cluster 58,27990
72943,No,No,No,No,0.0,0.0,112,2245,-115,0.0552855701,Owner 71,1.0010100000000008,1.8005059999999986,Oil,60.933233215723874,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,20.0,0.0,20.0,11.174496644295303,3,8.187308,Cluster 58,72943
83240,No,Yes,Yes,No,614.1,7.13,120,9066,10,0.8826305713,Owner 23,1.9251649999999998,3.378944000000004,Oil,60.8935279820072,21.0,0,0.0,1,100.0,1,100.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,8.654925638766551,615.3699073110149,8.654925638766551,11.979865771812081,3,8.187308,Cluster 72,83240
59582,No,No,No,No,3.15,1.01,133,10752,5,0.1210542656,Owner 207,1.0010720000000006,1.799036000000001,Oil,60.86393572656814,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.938609551112727,3.3298886934256737,19.938609551112727,13.288590604026846,6,6.065307,Cluster 58,59582
84726,No,No,Yes,No,28.67,4.49,89,9170,48,0.2901554796,Owner 78,1.0638799999999975,2.2420299999999997,Oil,60.795362030578545,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.45669105646542,29.46970320146661,19.45669105646542,8.859060402684564,4,7.408182,Cluster 52,84726
70296,No,No,Yes,No,6.17,5.87,123,4557,115,0.6352499412,Owner 53,2.026600000000002,1.504090000000005,Oil,60.699892186765624,14.0,0,0.0,1,100.0,0,0.0,1,100.0,7.142857142857143,5,7.142857142857143,0,0.0,19.86697384927761,7.215491713275946,19.86697384927761,12.281879194630873,4,7.408182,Cluster 56,70296
93417,No,No,No,No,1.64,3.77,131,12244,119,0.4403405184,Owner 47,1.1353289999999987,1.580520000000007,Oil,60.68136928059019,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.957385387013968,2.3114657170443467,19.957385387013968,13.087248322147651,6,6.065307,Cluster 59,93417
31229,No,No,No,No,0.0,0.0,135,8712,-2,0.6470734977,Owner 250,1.0201700000000002,1.9745300000000015,Oil,60.54947745733461,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,20.0,0.0,20.0,13.48993288590604,7,5.488116,Cluster 75,31229
73357,No,No,No,No,2.68,3.38,123,3696,-61,0.5476157439,Owner 230,1.072499999999998,1.8339399999999983,Oil,60.49600013298635,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.939492366926906,3.2820037463156213,19.939492366926906,12.281879194630873,5,6.7032,Cluster 58,73357
79639,No,No,Yes,No,9.22,49.55,83,1411,10,0.2159968196,Owner 50,1.1154999999999973,1.8125670000000014,Oil,60.4019588583521,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.66731472987655,18.045232434893208,19.66731472987655,8.25503355704698,4,7.408182,Cluster 65,79639
68909,No,No,Yes,No,6.55,0.0,126,3736,0,0.6293486766,Owner 231,2.0465400000000002,1.533299999999997,Oil,60.36472931033537,14.0,0,0.0,1,100.0,0,0.0,1,100.0,5.714285714285714,4,5.714285714285714,0,0.0,19.87924297859999,6.55,19.87924297859999,12.583892617449665,3,8.187308,Cluster 56,68909
75379,No,No,Yes,No,2.48,13.27,108,9248,3,0.1289147238,Owner 107,1.0176000000000016,1.8870100000000036,Oil,60.247235202523974,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.910704550558492,4.8434880809492,19.910704550558492,10.771812080536913,9,4.49329,Cluster 58,75379
47811,No,Yes,Yes,No,320.58,0.83,74,11119,0,0.5747526251,Owner 130,1.0458300000000023,1.9600700000000018,Oil,60.21062379146124,21.0,0,0.0,1,100.0,1,100.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,14.087001931442058,320.7278293223201,14.087001931442058,7.348993288590604,5,6.7032,Cluster 75,47811
33872,No,No,Yes,No,2.58,0.0,78,12325,-9,0.5014064533,Owner 61,1.9188619999999972,3.3281980000000004,Oil,60.18372306267649,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.95243463889893,2.58,19.95243463889893,7.751677852348993,4,7.408182,Cluster 72,33872
93958,No,No,No,No,8.79,6.68,119,4522,0,0.0033543088,Owner 151,1.0911800000000014,2.230329999999995,Oil,59.969834506571026,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.81601130426997,9.979758883250991,19.81601130426997,11.879194630872483,5,6.7032,Cluster 100,93958
15542,No,No,Yes,No,7.21,9.61,95,6189,-2,0.407488682,Owner 15,1.717640000000003,1.121300000000005,Oil,59.85815127668358,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.835519456932865,8.921614201802699,19.835519456932865,9.463087248322148,7,5.488116,Cluster 73,15542
54483,No,No,Yes,No,7.72,7.11,59,8440,-7,0.9059873979,Owner 173,1.0367099999999994,1.787719999999993,Oil,59.793054810866686,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.83432606494147,8.986345158669842,19.83432606494147,5.8389261744966445,2,9.048374,Cluster 87,54483
89482,No,No,Yes,No,10.0,6.5,73,5409,-196,0.5318462055,Owner 79,1.1138850000000033,1.9723500000000058,Oil,59.73384786168937,14.0,0,0.0,1,100.0,0,0.0,1,100.0,9.642857142857142,5,7.142857142857143,1,2.5,19.794294571181215,11.157699512145426,19.794294571181215,7.248322147651007,2,9.048374,Cluster 55,89482
56577,No,No,Yes,No,3.56,0.0,31,9216,114,0.5313326343,Owner 117,1.9281000000000006,3.3189100000000025,Oil,59.7291299757716,14.0,0,0.0,1,100.0,0,0.0,1,100.0,16.07142857142857,6,8.571428571428571,3,7.5,19.93436717615511,3.56,19.93436717615511,3.0201342281879193,5,6.7032,Cluster 72,56577
35938,No,No,Yes,No,4.6,0.0,117,9311,-7,0.0862135998,Owner 139,1.683639999999997,1.1224500000000006,Oil,59.65259046264475,14.0,0,0.0,1,100.0,0,0.0,1,100.0,8.571428571428571,6,8.571428571428571,0,0.0,19.915193542222895,4.6,19.915193542222895,11.677852348993289,7,5.488116,Cluster 73,35938
64087,No,No,No,No,2.61,8.05,58,3332,0,0.7403578294,Owner 114,1.5058500000000024,1.3688999999999965,Oil,59.64331397507621,10.5,0,0.0,1,100.0,0,0.0,0,0.0,16.07142857142857,6,8.571428571428571,3,7.5,19.9254483700906,4.043766318887796,19.9254483700906,5.738255033557047,4,7.408182,Cluster 92,64087
80134,No,No,No,No,44.23,223.47,72,2348,19,0.2456837806,Owner 225,1.9450059999999993,3.3239520000000056,Oil,59.578037317151896,10.5,0,0.0,1,100.0,0,0.0,0,0.0,16.07142857142857,6,8.571428571428571,3,7.5,18.450775739011917,84.03170922755973,18.450775739011917,7.147651006711409,4,7.408182,Cluster 72,80134
15615,No,No,No,No,4.47,0.0,107,8592,-8,0.4836439225,Owner 36,1.0720400000000012,2.2300699999999978,Oil,59.5683417574903,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.917590246464417,4.47,19.917590246464417,10.671140939597315,4,7.408182,Cluster 52,15615
43276,No,No,No,No,9.95,11.52,115,2899,-180,0.126472738,Owner 150,1.393349999999998,1.8045000000000044,Oil,59.52987122032271,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.778732581780044,12.001799750756199,19.778732581780044,11.476510067114093,5,6.7032,Cluster 51,43276
33524,No,No,Yes,No,2.69,1.24,131,64,0,0.8914546139,Owner 199,1.6837500000000034,0.991579999999999,Oil,59.45106899951769,14.0,0,0.0,1,100.0,0,0.0,1,100.0,5.714285714285714,4,5.714285714285714,0,0.0,19.946334963084315,2.9108534453938963,19.946334963084315,13.087248322147651,5,6.7032,Cluster 69,33524
18362,No,No,Yes,No,597.06,47.02,138,3261,-104,0.4445521583,Owner 112,1.8548800000000014,3.352113000000003,Oil,59.40466932544191,14.0,0,0.0,1,100.0,0,0.0,1,100.0,16.07142857142857,6,8.571428571428571,3,7.5,8.838094445288503,605.4346201632427,8.838094445288503,13.791946308724832,5,6.7032,Cluster 62,18362
17512,No,No,Yes,No,3.15,0.0,77,1089,-10,0.0872186325,Owner 57,1.110042,2.186268999999996,Oil,59.36756129544712,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.94192601260915,3.15,19.94192601260915,7.651006711409396,5,6.7032,Cluster 76,17512
26826,No,No,Yes,No,40.48,90.06,72,1035,-183,0.6642344053,Owner 30,1.0687599999999975,2.2424000000000035,Oil,59.364367460227584,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,18.957979882087606,56.520372009818004,18.957979882087606,7.147651006711409,3,8.187308,Cluster 52,26826
14290,No,No,No,No,3.42,2.18,97,9486,0,0.5122946685,Owner 38,1.6657200000000003,0.9432429999999954,Oil,59.35295604085938,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.92978993922947,3.8082746056118504,19.92978993922947,9.664429530201343,3,8.187308,Cluster 69,14290
12636,No,No,Yes,No,5.38,0.0,77,3416,-7,0.4595352174,Owner 42,1.176090000000002,2.005359999999996,Oil,59.326448599611695,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.90081331677373,5.38,19.90081331677373,7.651006711409396,5,6.7032,Cluster 83,12636
76336,No,No,No,No,20.92,6.51,100,7202,-212,0.455532571,Owner 16,1.0225399999999993,1.969130000000007,Oil,59.31811810308922,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.592938578640513,22.07948058831796,19.592938578640513,9.966442953020135,3,8.187308,Cluster 75,76336
97048,No,No,No,No,11.12,0.0,147,10308,-95,0.1669757198,Owner 216,1.0979099999999988,0.9689599999999956,Oil,59.27256889788401,10.5,0,0.0,1,100.0,0,0.0,0,0.0,8.214285714285715,4,5.714285714285714,1,2.5,19.794989606417083,11.12,19.794989606417083,14.697986577181208,6,6.065307,Cluster 64,97048
41179,No,No,Yes,No,2.53,0.0,82,7455,10,0.4889606549,Owner 26,2.0070300000000003,2.2205359999999956,Oil,59.24445443575854,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.953356448222593,2.53,19.953356448222593,8.154362416107382,6,6.065307,Cluster 86,41179
37609,No,No,No,No,5.02,7.44,103,8973,82,0.0219605429,Owner 157,1.0717799999999968,2.2528899999999936,Oil,59.13108711935631,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.883020172088816,6.345120672363379,19.883020172088816,10.268456375838927,4,7.408182,Cluster 52,37609
48087,No,No,No,No,4.77,2.73,36,1631,-3,0.4187822351,Owner 32,1.0215900000000033,1.965680000000006,Oil,59.04638759792082,10.5,0,0.0,1,100.0,0,0.0,0,0.0,16.07142857142857,6,8.571428571428571,3,7.5,19.90309509360634,5.256233795101078,19.90309509360634,3.523489932885906,2,9.048374,Cluster 75,48087
73934,No,No,No,No,7.33,2.39,109,11289,22,0.7137412842,Owner 127,1.914994,3.3294290000000046,Oil,59.004126681722774,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.857014888817687,7.755677205235011,19.857014888817687,10.87248322147651,5,6.7032,Cluster 72,73934
15620,No,No,Yes,No,9.79,9.86,117,7595,-8,0.447776728,Owner 105,1.5381500000000017,1.2811399999999935,Oil,59.00226710994266,14.0,0,0.0,1,100.0,0,0.0,1,100.0,8.571428571428571,6,8.571428571428571,0,0.0,19.787133189520794,11.546141106115982,19.787133189520794,11.677852348993289,8,4.965853,Cluster 61,15620
41240,No,No,Yes,No,0.0,0.0,72,8339,81,0.1700776672,Owner 240,1.0967300000000009,1.506529999999998,Oil,58.97781614956855,14.0,0,0.0,1,100.0,0,0.0,1,100.0,9.642857142857142,5,7.142857142857143,1,2.5,20.0,0.0,20.0,7.147651006711409,3,8.187308,Cluster 59,41240
79469,No,No,No,No,16.59,42.73,79,4726,-8,0.3867983157,Owner 46,1.9093489999999989,3.343361999999999,Oil,58.97761192444963,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.55383435973247,24.200538485226772,19.55383435973247,7.852348993288591,1,10.0,Cluster 72,79469
96149,No,No,No,No,4.08,0.0,101,1648,-162,0.7625685217,Owner 194,1.1783399999999986,2.000690000000006,Oil,58.9715050245773,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.924780359189004,4.08,19.924780359189004,10.06711409395973,4,7.408182,Cluster 83,96149
35297,No,No,Yes,No,6.93,7.18,86,10305,-8,0.5564336179,Owner 232,1.0488300000000024,1.771410000000003,Oil,58.965252349782624,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.848660798488286,8.208812691877561,19.848660798488286,8.557046979865772,7,5.488116,Cluster 87,35297
53483,No,No,Yes,No,1.05,0.0,100,11165,-7,0.3614001408,Owner 89,1.1097639999999984,2.1858220000000017,Oil,58.86457067150891,14.0,0,0.0,1,100.0,0,0.0,1,100.0,8.214285714285715,4,5.714285714285714,1,2.5,19.98064200420305,1.05,19.98064200420305,9.966442953020135,5,6.7032,Cluster 76,53483
47050,No,No,No,No,4.99,0.0,129,51,-186,0.1131223246,Owner 107,1.8692800000000034,1.1769699999999972,Oil,58.85862804119533,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.90800342949831,4.99,19.90800342949831,12.885906040268456,9,4.49329,Cluster 78,47050
94951,No,No,No,No,8.53,4.04,114,730,-25,0.3711384417,Owner 202,1.9122600000000034,3.302729999999997,Oil,58.84204798100023,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.829473483397166,9.249554773702695,19.829473483397166,11.375838926174497,6,6.065307,Cluster 72,94951
43690,No,No,No,No,1.36,0.0,98,5501,-161,0.2918854979,Owner 116,1.0792799999999971,2.183222999999998,Oil,58.719638028965846,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.97492678639634,1.36,19.97492678639634,9.765100671140939,4,7.408182,Cluster 76,43690
97332,No,No,No,No,7.24,0.0,112,10556,0,0.8913269303,Owner 202,1.6235700000000008,0.981669999999994,Oil,58.67775422565729,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.866522009933423,7.24,19.866522009933423,11.174496644295303,6,6.065307,Cluster 69,97332
27903,No,No,No,No,33.46,12.29,137,12566,199,0.3098593517,Owner 7,1.564619999999998,1.256600000000006,Oil,58.67117018556907,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.342769446355263,35.64894261604112,19.342769446355263,13.691275167785236,10,4.065697,Cluster 61,27903
82226,No,No,No,No,3.42,8.78,117,2404,5,0.8428948021,Owner 25,1.073909999999998,2.2507599999999996,Oil,58.645514933040985,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.908118012619127,4.98378487948259,19.908118012619127,11.677852348993289,7,5.488116,Cluster 52,82226
11941,No,No,Yes,No,572.36,0.0,117,3449,-7,0.9844370843,Owner 36,1.9259950000000003,3.314858000000001,Oil,58.605327230572954,14.0,0,0.0,1,100.0,0,0.0,1,100.0,16.07142857142857,6,8.571428571428571,3,7.5,9.44786431015109,572.36,9.44786431015109,11.677852348993289,4,7.408182,Cluster 72,11941
16907,No,No,No,No,419.8,0.0,98,5397,-7,0.726823776,Owner 172,1.0191000000000017,1.969130000000007,Oil,58.59701816108483,10.5,0,0.0,1,100.0,0,0.0,0,0.0,16.07142857142857,6,8.571428571428571,3,7.5,12.26048891851532,419.8,12.26048891851532,9.765100671140939,1,10.0,Cluster 75,16907
23807,No,No,No,No,9.11,6.32,82,5138,-154,0.4702901374,Owner 88,1.924114000000003,3.300690000000003,Oil,58.58545881722232,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.81129382968636,10.235640141039859,19.81129382968636,8.154362416107382,2,9.048374,Cluster 72,23807
64436,No,No,Yes,No,27.6,74.75,19,10135,7,0.4034573251,Owner 76,1.8968699999999998,3.308099999999996,Oil,58.53740137469033,14.0,0,0.0,1,100.0,0,0.0,1,100.0,16.07142857142857,6,8.571428571428571,3,7.5,19.24571026634901,40.913544389672396,19.24571026634901,1.8120805369127517,4,7.408182,Cluster 62,64436
96708,No,No,No,No,7.7,15.91,119,9676,247,0.6755341304,Owner 96,1.1365899999999982,1.5848900000000015,Oil,58.53105066025344,10.5,0,0.0,1,100.0,0,0.0,0,0.0,9.642857142857142,5,7.142857142857143,1,2.5,19.80579888652381,10.533692190497495,19.80579888652381,11.879194630872483,5,6.7032,Cluster 59,96708
75371,No,No,Yes,No,4.47,0.0,122,2971,4,0.5925198435,Owner 228,1.5023199999999974,1.4131900000000002,Oil,58.51628401444142,14.0,0,0.0,1,100.0,0,0.0,1,100.0,5.714285714285714,4,5.714285714285714,0,0.0,19.917590246464417,4.47,19.917590246464417,12.181208053691275,5,6.7032,Cluster 92,75371
43858,No,No,Yes,No,32.05,0.0,17,4521,109,0.1575055648,Owner 163,1.8663900000000027,3.3299399999999935,Oil,58.49946904999338,14.0,0,0.0,1,100.0,0,0.0,1,100.0,16.07142857142857,6,8.571428571428571,3,7.5,19.409120223531243,32.05,19.409120223531243,1.610738255033557,4,7.408182,Cluster 62,43858
76080,No,No,Yes,No,110.16,3.96,100,8567,214,0.5948921223,Owner 64,1.133538999999999,2.2270500000000055,Oil,58.48205406658551,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,17.956066542136814,110.86530616432245,17.956066542136814,9.966442953020135,7,5.488116,Cluster 100,76080
11219,No,No,Yes,No,9.36,9.01,62,1099,-27,0.0291979858,Owner 52,1.0479100000000017,1.7726399999999956,Oil,58.41840199990571,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.7978518311617,10.964749631450813,19.7978518311617,6.140939597315437,4,7.408182,Cluster 87,11219
37396,No,No,Yes,No,464.67,0.0,144,1408,-120,0.7050414692,Owner 92,1.0107500000000016,1.8272800000000018,Oil,58.30884095725004,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,11.433257231459057,464.67,11.433257231459057,14.395973154362416,4,7.408182,Cluster 58,37396
15370,No,No,No,No,6.34,3.62,94,4099,-158,0.3749946262,Owner 24,1.0021899999999988,1.8104199999999935,Oil,58.21325453318725,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.87122785437613,6.984749574456376,19.87122785437613,9.36241610738255,4,7.408182,Cluster 58,15370
49243,No,No,No,No,0.0,0.0,92,2512,7,0.1065068543,Owner 92,1.1167560000000023,2.2441599999999937,Oil,58.14068439693193,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,20.0,0.0,20.0,9.161073825503356,4,7.408182,Cluster 100,49243
52953,No,No,No,No,44.24,3.11,129,12000,-75,0.2779895615,Owner 121,1.1186030000000002,2.253399999999999,Oil,58.12479564761013,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.174171035913098,44.79391468965728,19.174171035913098,12.885906040268456,9,4.49329,Cluster 100,52953
24159,No,No,Yes,No,8.58,37.54,120,9731,4,0.1027165892,Owner 184,1.5369799999999998,1.1233900000000006,Oil,58.11590171449758,14.0,0,0.0,1,100.0,0,0.0,1,100.0,5.714285714285714,4,5.714285714285714,0,0.0,19.71855022839979,15.266159951682965,19.71855022839979,11.979865771812081,5,6.7032,Cluster 67,24159
10757,No,No,No,No,8.87,29.68,94,3415,-203,0.0188383729,Owner 219,1.0045590000000004,2.211933000000002,Oil,58.081039707551426,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.73901302874031,14.156234080073265,19.73901302874031,9.36241610738255,4,7.408182,Cluster 52,10757
50640,No,No,No,No,39.65,0.0,68,4649,0,0.0115860925,Owner 82,1.0026200000000003,1.8089099999999974,Oil,58.073516220715874,10.5,0,0.0,1,100.0,0,0.0,0,0.0,16.07142857142857,6,8.571428571428571,3,7.5,19.26900520633428,39.65,19.26900520633428,6.74496644295302,7,5.488116,Cluster 58,50640
37553,No,No,No,No,8.15,5.77,100,7145,91,0.0468140354,Owner 235,1.0970399999999998,1.9172200000000004,Oil,58.07187008703361,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.830798562584903,9.177680951550633,19.830798562584903,9.966442953020135,5,6.7032,Cluster 55,37553
74218,No,No,No,No,37.41,91.3,93,5128,0,0.6614145259,Owner 143,1.0373200000000011,1.7869299999999981,Oil,58.03098881712956,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.010507279258036,53.671225455211896,19.010507279258036,9.261744966442953,3,8.187308,Cluster 87,74218
70950,No,No,Yes,No,6.9,0.0,64,10862,0,0.9621634778,Owner 233,1.0740100000000012,2.252120000000005,Oil,57.989700763957536,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.872790313334338,6.9,19.872790313334338,6.342281879194631,5,6.7032,Cluster 52,70950
91549,No,No,Yes,No,9.52,0.0,82,10618,-150,0.8148606521,Owner 128,1.7470700000000008,1.314220000000006,Oil,57.958460492310294,14.0,0,0.0,1,100.0,0,0.0,1,100.0,8.571428571428571,6,8.571428571428571,0,0.0,19.824487504774336,9.52,19.824487504774336,8.154362416107382,4,7.408182,Cluster 66,91549
34758,No,No,Yes,No,2.65,0.0,69,11948,0,0.7692853349,Owner 126,1.134920000000001,2.2361700000000013,Oil,57.93351726116698,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.951144105845795,2.65,19.951144105845795,6.845637583892618,6,6.065307,Cluster 100,34758
31202,No,No,No,No,15.7,20.58,72,10625,-17,0.5581234431,Owner 123,1.020470000000003,1.969130000000007,Oil,57.85534444298808,10.5,0,0.0,1,100.0,0,0.0,0,0.0,16.07142857142857,6,8.571428571428571,3,7.5,19.6429748648481,19.36545476306967,19.6429748648481,7.147651006711409,9,4.49329,Cluster 75,31202
66235,No,No,Yes,Yes,0.0,0.0,116,4074,-4,0.4080417124,Owner 69,1.0818149999999989,2.2403479999999973,Oil,57.85180977948226,3.5,0,0.0,0,0.0,0,0.0,1,100.0,16.07142857142857,6,8.571428571428571,3,7.5,20.0,0.0,20.0,11.577181208053691,5,6.7032,Cluster 52,66235
80587,No,No,No,No,45.3,2.04,140,11333,227,0.7530529325,Owner 186,1.0356099999999984,1.788489999999996,Oil,57.8453270335808,10.5,0,0.0,1,100.0,0,0.0,0,0.0,6.785714285714286,3,4.285714285714286,1,2.5,19.15814215726249,45.66333953919641,19.15814215726249,13.993288590604028,4,7.408182,Cluster 87,80587
23942,No,No,No,No,0.75,3.15,108,470,191,0.9433077455,Owner 66,1.5792399999999986,1.2799399999999963,Oil,57.80718609259195,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.975829440626466,1.3110389943473986,19.975829440626466,10.771812080536913,7,5.488116,Cluster 61,23942
99321,No,No,No,No,31.12,5.5,94,5147,-194,0.667498227,Owner 163,1.0765299999999982,2.2473499999999973,Oil,57.75023261692057,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.408205938109447,32.099591894892285,19.408205938109447,9.36241610738255,4,7.408182,Cluster 52,99321
74117,No,No,No,No,2.51,0.0,130,10319,-2,0.6324122737,Owner 187,1.0729200000000034,2.2252399999999994,Oil,57.7260166388744,10.5,0,0.0,1,100.0,0,0.0,0,0.0,4.285714285714286,3,4.285714285714286,0,0.0,19.95372517195206,2.51,19.95372517195206,12.986577181208053,1,10.0,Cluster 52,74117
97780,No,No,No,No,1.65,0.0,95,10291,6,0.9108358956,Owner 211,1.088630000000002,1.7624899999999997,Oil,57.7072961120698,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.96958029231908,1.65,19.96958029231908,9.463087248322148,5,6.7032,Cluster 87,97780
